Year,Country,Region,Latitude,Longitude,Depth,Magnitud,Density,IDH,Ciudades,Death_Cat,Injuries_Cat,Damage_Cat,Density_Gpo,Death_Descripcion,Injurie_Descripcion,Damage_Descripcion
2004,CHINA,30,27.266,103.87299999999999,6.0,5.4,136,0.628,1,1,4,4,2,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2004,TURKEY,140,38.376999999999995,39.260999999999996,7.0,5.7,87,0.69,2,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2004,ARGENTINA,160,-28.573,-65.84,22.0,6.1,0,0.0,1,1,2,1,1,entre 1 y 50 decesos,de 51 a 100 lesionados,menos de $1 millón
2004,JAPAN,30,37.226,138.779,16.0,6.6,338,0.871,1,1,4,4,4,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2004,INDONESIA,60,-8.152000000000001,124.868,10.0,7.5,114,0.628,1,4,3,3,2,mas de 1000 decesos,de 101 a 1000 lesionados,de $5 a $25 millones
2004,COSTA RICA,100,9.602,-84.17200000000001,16.0,6.4,0,0.0,3,3,2,1,1,de 101 a 1000 decesos,de 51 a 100 lesionados,menos de $1 millón
2004,GUADELOUPE,90,15.679,-61.706,14.0,6.3,0,0.0,2,3,1,2,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2004,INDONESIA,170,-3.609,135.404,10.0,7.1,114,0.628,1,1,3,4,2,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2004,INDONESIA,60,3.3160000000000003,95.854,30.0,9.1,114,0.628,1,3,4,4,2,de 101 a 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2005,INDONESIA,170,-1.198,119.93299999999999,11.0,6.3,116,0.632,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2005,TURKEY,140,37.622,43.703,41.0,5.9,88,0.696,1,1,4,4,1,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2005,INDONESIA,60,-7.037000000000001,107.819,15.0,4.8,116,0.632,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2005,IRAN,140,30.754,56.816,14.0,6.4,40,0.6829999999999999,1,1,4,4,1,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2005,SOUTH AFRICA,10,-26.913,26.789,5.0,4.3,0,0.0,2,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2005,JAPAN,30,33.806999999999995,130.131,10.0,6.6,338,0.875,2,1,4,4,4,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2005,INDONESIA,60,2.085,97.10799999999999,30.0,8.6,116,0.632,1,3,4,3,2,de 101 a 1000 decesos,mas de 1000 lesionados,de $5 a $25 millones
2005,PERU,160,-5.678,-76.398,115.0,7.5,22,0.6990000000000001,4,1,2,4,1,entre 1 y 50 decesos,de 51 a 100 lesionados,mas de $25 millones
2005,PAKISTAN,60,34.539,73.58800000000001,26.0,7.6,0,0.0,4,3,2,1,1,de 101 a 1000 decesos,de 51 a 100 lesionados,menos de $1 millón
2005,TURKEY,140,38.152,26.750999999999998,10.0,5.9,88,0.696,1,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2005,CHINA,30,23.604,107.79799999999999,10.0,4.2,137,0.64,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2005,CHINA,30,29.695,115.689,10.0,5.2,137,0.64,2,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2005,IRAN,140,26.774,55.858000000000004,10.0,6.0,40,0.6829999999999999,2,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2005,AFGHANISTAN,40,36.357,71.093,225.0,6.5,0,0.0,3,3,1,2,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2005,INDIA,60,30.476,79.255,44.0,5.3,349,0.536,3,1,4,4,4,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2006,INDIA,60,27.381999999999998,88.38799999999999,30.0,5.3,355,0.546,1,1,3,4,4,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2006,MOZAMBIQUE,10,-21.324,33.583,11.0,7.0,0,0.0,1,4,4,2,1,mas de 1000 decesos,mas de 1000 lesionados,de $1 a $5 millones
2006,IRAN,140,27.574,55.685,18.0,5.9,40,0.7190000000000001,1,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2006,IRAN,140,33.5,48.78,7.0,6.1,40,0.7190000000000001,2,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2006,INDONESIA,60,-7.961,110.446,13.0,6.3,118,0.642,2,1,3,2,2,entre 1 y 50 decesos,de 101 a 1000 lesionados,de $1 a $5 millones
2006,IRAN,140,26.759,55.843,5.0,5.1,40,0.7190000000000001,1,1,4,1,1,entre 1 y 50 decesos,mas de 1000 lesionados,menos de $1 millón
2006,CHINA,30,28.011999999999997,104.15100000000001,22.0,4.6,137,0.653,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2006,INDONESIA,60,-8.251,118.777,43.0,6.3,118,0.642,1,1,3,3,2,entre 1 y 50 decesos,de 101 a 1000 lesionados,de $5 a $25 millones
2006,INDONESIA,60,0.626,99.859,30.0,5.8,118,0.642,2,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2006,TAIWAN,30,21.799,120.54700000000001,10.0,7.0,0,0.0,1,4,4,1,1,mas de 1000 decesos,mas de 1000 lesionados,menos de $1 millón
2007,INDONESIA,170,1.065,126.28200000000001,22.0,7.5,119,0.643,1,1,3,2,2,entre 1 y 50 decesos,de 101 a 1000 lesionados,de $1 a $5 millones
2007,INDONESIA,60,-0.493,100.49799999999999,19.0,6.4,119,0.643,1,1,4,2,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $1 a $5 millones
2007,JAPAN,30,37.336,136.588,8.0,6.7,338,0.882,1,4,4,4,4,mas de 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2007,CHINA,30,23.028000000000002,101.052,5.0,6.1,138,0.667,1,3,4,4,2,de 101 a 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2007,JAPAN,30,37.57,138.47799999999998,10.0,6.6,338,0.882,1,1,4,4,4,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2007,RUSSIA,50,47.11600000000001,141.798,5.0,6.2,8,0.769,1,4,3,4,1,mas de 1000 decesos,de 101 a 1000 lesionados,mas de $25 millones
2007,PERU,160,-13.386,-76.60300000000001,39.0,8.0,22,0.7040000000000001,3,1,2,4,1,entre 1 y 50 decesos,de 51 a 100 lesionados,mas de $25 millones
2007,INDONESIA,60,-4.438,101.367,34.0,8.4,119,0.643,1,4,4,3,2,mas de 1000 decesos,mas de 1000 lesionados,de $5 a $25 millones
2007,INDIA,60,21.180999999999997,70.72399999999999,10.0,5.1,360,0.555,1,1,3,4,4,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2007,CHILE,160,-22.247,-69.89,40.0,7.7,22,0.804,2,1,2,4,1,entre 1 y 50 decesos,de 51 a 100 lesionados,mas de $25 millones
2007,INDONESIA,60,-8.277000000000001,118.339,35.0,6.5,119,0.643,1,1,4,2,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $1 a $5 millones
2007,MARTINIQUE,90,14.944,-61.273999999999994,156.0,7.4,0,0.0,1,2,2,2,1,de 51 a 100 decesos,de 51 a 100 lesionados,de $1 a $5 millones
2007,BRAZIL,160,-15.048,-44.231,10.0,4.6,0,0.0,1,1,1,2,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2008,INDONESIA,60,1.011,97.44200000000001,20.0,6.1,121,0.647,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2008,CONGO,10,-2.296,28.9,10.0,5.9,0,0.0,1,3,3,3,1,de 101 a 1000 decesos,de 101 a 1000 lesionados,de $5 a $25 millones
2008,INDIA,60,23.433000000000003,87.111,10.0,4.3,365,0.563,1,1,3,4,4,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2008,RWANDA,10,-2.404,28.918000000000003,10.0,4.9,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2008,CHINA,30,31.002,103.322,19.0,7.9,139,0.6779999999999999,1,4,4,4,2,mas de 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2008,CHINA,30,32.57,105.42399999999999,10.0,6.0,139,0.6779999999999999,1,1,4,4,2,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2008,ALGERIA,15,35.883,-0.6579999999999999,4.0,5.5,0,0.0,1,1,1,2,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2008,GREECE,130,37.963,21.525,16.0,6.3,84,0.865,2,3,3,4,1,de 101 a 1000 decesos,de 101 a 1000 lesionados,mas de $25 millones
2008,JAPAN,30,39.03,140.881,8.0,6.9,338,0.883,1,4,4,4,4,mas de 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2008,JAPAN,30,39.802,141.464,108.0,6.8,338,0.883,1,2,4,4,4,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2008,CHINA,30,32.747,105.542,10.0,5.6,139,0.6779999999999999,1,1,4,4,2,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2008,CHINA,30,32.756,105.494,6.0,6.0,139,0.6779999999999999,1,3,4,4,2,de 101 a 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2008,CHINA,30,25.044,97.684,1.0,6.0,139,0.6779999999999999,1,3,3,4,2,de 101 a 1000 decesos,de 101 a 1000 lesionados,mas de $25 millones
2008,CHINA,30,26.272,101.93700000000001,17.0,5.9,139,0.6779999999999999,1,1,4,4,2,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2008,IRAN,140,26.743000000000002,55.828,12.0,6.1,41,0.728,1,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2008,INDIA,60,17.438,73.915,10.0,5.0,365,0.563,1,1,3,4,4,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2008,KYRGYZSTAN,40,39.533,73.824,27.0,6.6,0,0.0,1,3,2,1,1,de 101 a 1000 decesos,de 51 a 100 lesionados,menos de $1 millón
2008,CHINA,40,29.807,90.35,12.0,6.3,139,0.6779999999999999,1,1,3,4,2,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2008,RUSSIA,40,43.372,46.254,16.0,5.7,8,0.775,1,1,1,3,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $5 a $25 millones
2008,PAKISTAN,60,30.639,67.351,15.0,6.4,0,0.0,1,3,2,2,1,de 101 a 1000 decesos,de 51 a 100 lesionados,de $1 a $5 millones
2008,INDONESIA,170,1.271,122.09100000000001,30.0,7.3,121,0.647,1,1,3,2,2,entre 1 y 50 decesos,de 101 a 1000 lesionados,de $1 a $5 millones
2008,CZECH REPUBLIC,110,49.913999999999994,18.455,39.1875,4.1,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2009,INDONESIA,170,-0.414,132.885,17.0,7.6,123,0.6579999999999999,1,1,3,3,2,entre 1 y 50 decesos,de 101 a 1000 lesionados,de $5 a $25 millones
2009,COSTA RICA,100,10.165,-84.197,14.0,6.1,0,0.0,1,3,2,1,1,de 101 a 1000 decesos,de 51 a 100 lesionados,menos de $1 millón
2009,ITALY,130,42.333999999999996,13.334000000000001,9.0,6.3,0,0.0,1,3,2,1,1,de 101 a 1000 decesos,de 51 a 100 lesionados,menos de $1 millón
2009,AFGHANISTAN,40,34.185,70.07600000000001,6.0,5.4,0,0.0,1,1,2,3,1,entre 1 y 50 decesos,de 51 a 100 lesionados,de $5 a $25 millones
2009,HONDURAS,90,16.72,-86.236,10.0,7.3,0,0.0,2,4,1,2,1,mas de 1000 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2009,CHINA,30,29.358,105.43799999999999,10.0,3.4,140,0.687,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2009,JAPAN,30,34.743,138.264,40.0,6.4,337,0.882,1,1,3,4,4,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2009,INDONESIA,60,-7.782,107.29700000000001,46.0,7.0,123,0.6579999999999999,1,2,4,4,2,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2009,INDONESIA,60,-0.72,99.867,81.0,7.5,123,0.6579999999999999,1,2,4,4,2,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2009,INDONESIA,60,-8.207,118.631,18.0,6.6,123,0.6579999999999999,1,2,4,2,2,de 51 a 100 decesos,mas de 1000 lesionados,de $1 a $5 millones
2009,MALAWI,10,-9.948,33.878,8.0,5.9,0,0.0,1,1,3,3,1,entre 1 y 50 decesos,de 101 a 1000 lesionados,de $5 a $25 millones
2009,MALAWI,10,-10.107999999999999,33.818000000000005,6.0,6.0,0,0.0,1,1,1,3,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $5 a $25 millones
2010,HAITI,90,18.457,-72.533,13.0,7.0,0,0.0,1,4,1,2,1,mas de 1000 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2010,CHINA,30,30.268,105.66799999999999,10.0,4.7,140,0.6990000000000001,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2010,CHILE,160,-36.122,-72.898,23.0,8.8,23,0.8029999999999999,3,3,2,4,1,de 101 a 1000 decesos,de 51 a 100 lesionados,mas de $25 millones
2010,TURKEY,140,38.864000000000004,39.986,12.0,6.1,94,0.7390000000000001,2,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2010,MEXICO,150,32.297,-115.27799999999999,4.0,7.2,58,0.748,1,1,1,4,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,mas de $25 millones
2010,CHINA,30,33.165,96.54799999999999,17.0,6.9,140,0.6990000000000001,1,4,4,4,2,mas de 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2010,AFGHANISTAN,40,35.633,67.658,13.0,5.6,0,0.0,1,1,2,1,1,entre 1 y 50 decesos,de 51 a 100 lesionados,menos de $1 millón
2010,IRAN,140,27.022,53.861000000000004,10.0,5.8,42,0.742,1,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2010,IRAN,140,35.49,54.47,7.0,5.7,42,0.742,1,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2010,IRAN,140,29.647,51.665,27.0,5.8,42,0.742,1,1,4,4,1,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2010,PAKISTAN,60,33.869,72.887,33.0,5.2,0,0.0,2,1,1,2,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2010,SERBIA,130,43.76,20.673000000000002,1.0,5.5,0,0.0,1,1,2,2,1,entre 1 y 50 decesos,de 51 a 100 lesionados,de $1 a $5 millones
2010,IRAN,140,28.412,59.18,12.0,6.5,42,0.742,1,1,3,4,1,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2011,PAKISTAN,60,28.776999999999997,63.951,68.0,7.2,0,0.0,3,2,2,2,1,de 51 a 100 decesos,de 51 a 100 lesionados,de $1 a $5 millones
2011,NEW ZEALAND,170,-43.583,172.68,6.0,6.1,0,0.0,2,3,1,4,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,mas de $25 millones
2011,CHINA,30,24.719,97.969,26.0,5.5,141,0.7070000000000001,1,1,4,4,2,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2011,JAPAN,30,38.297,142.372,30.0,9.1,338,0.892,1,4,4,4,4,mas de 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2011,MYANMAR (BURMA),60,20.686999999999998,99.822,8.0,6.8,0,0.0,1,4,4,2,1,mas de 1000 decesos,mas de 1000 lesionados,de $1 a $5 millones
2011,JAPAN,30,38.275999999999996,141.588,42.0,7.1,338,0.892,1,2,3,4,4,de 51 a 100 decesos,de 101 a 1000 lesionados,mas de $25 millones
2011,SPAIN,130,37.699,-1.672,1.0,5.1,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2011,TURKEY,140,39.12,29.04,7.0,4.3,95,0.753,1,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2011,NEW ZEALAND,170,-43.56399999999999,172.743,6.0,6.0,0,0.0,1,3,1,1,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,menos de $1 millón
2011,UZBEKISTAN,40,40.080999999999996,71.41,20.0,6.1,0,0.0,2,1,2,1,1,entre 1 y 50 decesos,de 51 a 100 lesionados,menos de $1 millón
2011,INDIA,60,27.73,88.155,50.0,6.9,380,0.588,1,2,4,4,4,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2011,TURKEY,140,38.722,43.513000000000005,16.0,7.1,95,0.753,2,1,4,4,1,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2011,PERU,160,-14.437999999999999,-75.96600000000001,24.0,6.9,23,0.7340000000000001,1,3,1,4,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,mas de $25 millones
2011,MEXICO,150,17.844,-99.963,54.0,6.4,59,0.755,1,1,4,4,1,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2012,PHILIPPINES,170,9.999,123.206,11.0,6.7,321,0.684,1,1,4,4,4,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2012,MEXICO,150,16.493,-98.23100000000001,20.0,7.4,60,0.759,2,1,4,4,1,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2012,CHILE,160,-35.2,-72.217,41.0,7.2,23,0.821,2,3,1,4,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,mas de $25 millones
2012,INDONESIA,60,2.327,93.06299999999999,20.0,8.6,128,0.6809999999999999,1,4,4,4,2,mas de 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2012,ITALY,130,44.89,11.23,6.0,6.1,0,0.0,1,3,1,4,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,mas de $25 millones
2012,ITALY,130,44.851000000000006,11.085999999999999,10.0,5.9,0,0.0,3,1,2,4,1,entre 1 y 50 decesos,de 51 a 100 lesionados,mas de $25 millones
2012,AFGHANISTAN,40,36.023,69.351,16.0,5.8,0,0.0,1,2,2,1,1,de 51 a 100 decesos,de 51 a 100 lesionados,menos de $1 millón
2012,CHINA,30,27.767,100.781,10.0,5.5,142,0.716,1,1,4,4,2,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2012,CHINA,30,32.978,119.59299999999999,10.0,4.9,142,0.716,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2012,IRAN,140,38.329,46.826,11.0,6.5,44,0.768,3,1,3,4,1,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2012,INDONESIA,170,-1.315,120.096,10.0,6.3,128,0.6809999999999999,2,1,4,4,2,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2012,PHILIPPINES,170,10.811,126.63799999999999,28.0,7.6,321,0.684,2,1,4,4,4,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2012,COSTA RICA,100,10.085,-85.315,35.0,7.6,0,0.0,1,2,1,1,1,de 51 a 100 decesos,entre 1 y 50 lesionados,menos de $1 millón
2012,CHINA,30,27.575,103.98299999999999,10.0,5.6,142,0.716,1,2,4,4,2,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2012,GUATEMALA,100,13.988,-91.895,24.0,7.3,0,0.0,2,4,3,1,1,mas de 1000 decesos,de 101 a 1000 lesionados,menos de $1 millón
2012,MYANMAR (BURMA),60,23.005,95.885,14.0,6.8,0,0.0,1,4,4,2,1,mas de 1000 decesos,mas de 1000 lesionados,de $1 a $5 millones
2012,IRAN,140,33.506,59.571000000000005,14.0,5.7,44,0.768,1,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2013,INDONESIA,60,4.927,95.90700000000001,12.0,6.1,130,0.687,1,3,4,3,2,de 101 a 1000 decesos,mas de 1000 lesionados,de $5 a $25 millones
2013,TAIWAN,30,23.828000000000003,121.215,19.0,6.0,0,0.0,2,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2013,IRAN,140,28.428,51.593,12.0,6.3,44,0.7709999999999999,3,1,3,4,1,entre 1 y 50 decesos,de 101 a 1000 lesionados,mas de $25 millones
2013,IRAN,140,28.033,61.996,80.0,7.7,44,0.7709999999999999,2,1,4,4,1,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2013,USA,150,31.816999999999997,-97.088,0.0,2.1,32,0.9179999999999999,1,1,1,4,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,mas de $25 millones
2013,CHINA,30,30.308000000000003,102.88799999999999,14.0,6.6,142,0.7240000000000001,1,3,4,4,2,de 101 a 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2013,AFGHANISTAN,40,34.525999999999996,70.22,64.0,5.5,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2013,INDIA,60,33.061,75.863,15.0,5.7,390,0.604,3,2,3,4,4,de 51 a 100 decesos,de 101 a 1000 lesionados,mas de $25 millones
2013,IRAN,140,26.56,57.77,15.0,6.1,44,0.7709999999999999,1,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2013,TAIWAN,30,23.789,121.141,17.0,6.3,0,0.0,1,2,1,1,1,de 51 a 100 decesos,entre 1 y 50 lesionados,menos de $1 millón
2013,INDONESIA,60,4.645,96.665,13.0,6.1,130,0.687,1,3,4,3,2,de 101 a 1000 decesos,mas de 1000 lesionados,de $5 a $25 millones
2013,CHINA,30,34.512,104.262,8.0,6.0,142,0.7240000000000001,2,2,4,4,2,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2013,CHINA,30,28.243000000000002,99.35,8.0,5.8,142,0.7240000000000001,1,2,4,4,2,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2013,GUATEMALA,100,14.606,-92.12100000000001,66.0,6.4,0,0.0,2,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2013,PAKISTAN,60,26.951,65.501,15.0,7.7,0,0.0,2,3,1,1,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,menos de $1 millón
2013,PHILIPPINES,170,9.88,124.117,19.0,7.1,326,0.691,3,1,4,4,4,entre 1 y 50 decesos,mas de 1000 lesionados,mas de $25 millones
2013,INDONESIA,60,5.103,95.971,10.0,5.5,130,0.687,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2013,IRAN,140,29.275,51.313,4.0,5.7,44,0.7709999999999999,1,1,1,4,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,mas de $25 millones
2014,IRAN,140,27.15,54.448,8.0,5.3,45,0.774,1,1,4,3,1,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2014,NICARAGUA,100,12.402999999999999,-86.37799999999999,13.0,6.1,0,0.0,2,3,4,1,1,de 101 a 1000 decesos,mas de 1000 lesionados,menos de $1 millón
2014,THAILAND,60,19.656,99.67,6.0,6.1,0,0.0,1,3,1,1,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,menos de $1 millón
2014,PAKISTAN,60,26.386999999999997,68.358,15.0,4.5,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2014,GREECE,130,40.24,25.33,23.0,6.9,82,0.875,2,2,4,4,1,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2014,MEXICO,150,14.728,-92.57799999999999,67.0,6.9,61,0.7609999999999999,2,2,4,4,1,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2014,MEXICO,150,17.682000000000002,-95.65299999999999,107.0,6.3,61,0.7609999999999999,1,2,4,4,1,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2014,CHINA,30,27.189,103.40899999999999,12.0,6.2,143,0.731,2,3,4,3,2,de 101 a 1000 decesos,mas de 1000 lesionados,de $5 a $25 millones
2014,SOUTH AFRICA,10,-26.99,26.705,5.0,5.5,0,0.0,1,1,1,3,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,de $5 a $25 millones
2014,ECUADOR,160,-0.018000000000000002,-78.322,12.0,5.1,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2014,USA,150,38.216,-122.31200000000001,11.0,6.1,32,0.92,2,2,2,4,1,de 51 a 100 decesos,de 51 a 100 lesionados,mas de $25 millones
2014,PERU,160,-13.843,-71.695,10.0,5.1,24,0.76,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2014,CHINA,30,23.383000000000003,100.47,9.0,6.1,143,0.731,1,3,4,4,2,de 101 a 1000 decesos,mas de 1000 lesionados,mas de $25 millones
2014,CHINA,30,30.34,101.73700000000001,9.0,5.9,143,0.731,1,2,4,4,2,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2014,CHINA,30,23.358,100.53299999999999,10.0,5.6,143,0.731,1,2,4,4,2,de 51 a 100 decesos,mas de 1000 lesionados,mas de $25 millones
2015,CHINA,30,33.15,115.8,10.0,4.6,144,0.7390000000000001,1,1,4,3,2,entre 1 y 50 decesos,mas de 1000 lesionados,de $5 a $25 millones
2015,TAIWAN,30,24.203000000000003,122.316,29.0,6.4,0,0.0,1,2,3,1,1,de 51 a 100 decesos,de 101 a 1000 lesionados,menos de $1 millón
2015,NEPAL,60,28.230999999999998,84.73100000000001,8.0,7.8,0,0.0,4,3,1,2,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2015,NEPAL,60,27.809,86.066,15.0,7.3,0,0.0,1,3,1,2,1,de 101 a 1000 decesos,entre 1 y 50 lesionados,de $1 a $5 millones
2015,MALAYSIA,170,5.987,116.541,10.0,6.0,0,0.0,3,3,2,1,1,de 101 a 1000 decesos,de 51 a 100 lesionados,menos de $1 millón
2015,CHINA,40,37.6,78.2,10.0,6.4,144,0.7390000000000001,1,3,3,4,2,de 101 a 1000 decesos,de 101 a 1000 lesionados,mas de $25 millones
2015,PAKISTAN,60,33.856,73.193,17.0,5.1,0,0.0,1,1,1,1,1,entre 1 y 50 decesos,entre 1 y 50 lesionados,menos de $1 millón
2015,CHILE,160,-31.573,-71.67399999999999,22.0,8.3,24,0.8420000000000001,1,2,2,4,1,de 51 a 100 decesos,de 51 a 100 lesionados,mas de $25 millones
2015,ARGENTINA,160,-25.441999999999997,-64.632,33.0,5.8,0,0.0,1,1,2,1,1,entre 1 y 50 decesos,de 51 a 100 lesionados,menos de $1 millón
2015,AFGHANISTAN,40,36.524,70.368,231.0,7.5,0,0.0,1,2,1,1,1,de 51 a 100 decesos,entre 1 y 50 lesionados,menos de $1 millón
